,formula,A,B,known,vA,vB,rA,rB,lattice,Hf,stability,muB,vol,gap,Ev,dR,dV,EnegA,EnegB,dEneg,gA,gB,pA,pB,Goldschmidt
3825,SbLaO3,Sb,La,False,,,0.68,1.03,cubic,-1.456,1.241,-0.092,18.435,0.0,-5.407,-0.35,,2.05,1.1,0.9499999999999997,15.0,3.0,5,6,0.5990336923589092
3826,SbLiO3,Sb,Li,False,5.0,1.0,0.6,0.76,cubic,-0.675,1.28,,9.546,0.0,-5.428,-0.16000000000000003,4.0,2.05,0.98,1.0699999999999998,15.0,1.0,5,2,0.6510983232707813
3827,SbLuO3,Sb,Lu,False,,,0.68,0.86,cubic,-1.98,0.79,0.0,14.675,0.0,-1.451,-0.17999999999999994,,2.05,1.27,0.7799999999999998,15.0,,5,6,0.6470694129725952
3828,SbMgO3,Sb,Mg,False,,,0.68,0.72,cubic,-1.308,0.912,,11.4,0.0,-2.504,-0.039999999999999925,,2.05,1.31,0.7399999999999998,15.0,2.0,5,3,0.6928217957080314
3829,SbMnO3,Sb,Mn,False,3.0,3.0,0.76,0.65,orthorhombic,-1.647,0.208,0.8,11.624,0.0,1.398,0.10999999999999999,0.0,2.05,1.55,0.4999999999999998,15.0,7.0,5,4,0.7478302083753015
3830,SbMoO3,Sb,Mo,False,3.0,3.0,0.76,0.69,cubic,-1.292,0.527,0.0,12.693,0.0,2.864,0.07000000000000006,0.0,2.05,2.16,-0.11000000000000032,15.0,6.0,5,5,0.7324901015368338
3831,SbNaO3,Sb,Na,False,,,0.68,1.02,orthorhombic,-1.628,0.294,,12.545,1.21,-9.071,-0.33999999999999997,,2.05,0.93,1.1199999999999997,15.0,1.0,5,3,0.6016610331148693
3832,SbNbO3,Sb,Nb,False,,,0.68,0.68,cubic,-1.725,0.532,0.0,13.441,0.0,2.936,0.0,,2.05,1.6,0.44999999999999973,15.0,5.0,5,5,0.7071067811865475
3833,SbNdO3,Sb,Nd,False,,,0.68,0.98,cubic,-1.457,1.221,0.039,17.95,0.0,-5.116,-0.29999999999999993,,2.05,1.14,0.9099999999999999,15.0,,5,6,0.6124049801347777
3834,SbNiO3,Sb,Ni,False,3.0,3.0,0.76,0.6,cubic,-0.87,0.653,0.201,10.581,0.0,0.167,0.16000000000000003,0.0,2.05,1.91,0.1399999999999999,15.0,10.0,5,4,0.7679331709660355
3835,SbNpO3,Sb,Np,False,,,0.68,0.86,cubic,-1.832,0.921,0.531,17.095,0.0,-0.044,-0.17999999999999994,,2.05,1.36,0.6899999999999997,15.0,,5,7,0.6470694129725952
3836,SbOsO3,Sb,Os,False,,,0.68,0.57,cubic,-0.628,0.711,0.193,12.447,0.0,0.867,0.1100000000000001,,2.05,2.2,-0.15000000000000036,15.0,8.0,5,6,0.7496104674873781
3837,SbPaO3,Sb,Pa,False,,,0.68,0.91,orthorhombic,-2.143,0.242,0.0,16.276,1.179,2.381,-0.22999999999999998,,2.05,1.5,0.5499999999999998,15.0,,5,7,0.6321599794939642
3838,SbPbO3,Sb,Pb,False,,,0.68,0.99,orthorhombic,-1.312,0.252,,15.658,0.0,-3.418,-0.30999999999999994,,2.05,2.33,-0.28000000000000025,15.0,14.0,5,6,0.6096831802230676
3839,SbPdO3,Sb,Pd,False,3.0,3.0,0.76,0.76,cubic,-0.512,0.739,,12.598,0.0,0.053,0.0,0.0,2.05,2.2,-0.15000000000000036,15.0,10.0,5,5,0.7071067811865475
3840,SbPmO3,Sb,Pm,False,,,0.68,0.97,cubic,-1.526,1.102,0.022,17.511,0.0,-4.718,-0.2899999999999999,,2.05,1.13,0.9199999999999999,15.0,,5,6,0.6151511908080278
3841,SbPrO3,Sb,Pr,False,,,0.68,0.92,cubic,-1.394,1.262,0.06,18.323,0.0,-5.476,-0.24,,2.05,1.13,0.9199999999999999,15.0,,5,6,0.6292601630742669
3842,SbPtO3,Sb,Pt,False,,,0.68,0.67,cubic,-0.414,0.815,0.0,13.018,0.0,-0.071,0.010000000000000009,,2.05,2.28,-0.22999999999999998,15.0,10.0,5,6,0.7107705468921772
3843,SbPuO3,Sb,Pu,False,,,0.68,0.83,cubic,-1.897,0.709,0.769,16.637,0.0,1.714,-0.1499999999999999,,2.05,1.28,0.7699999999999998,15.0,,5,7,0.6563574906707667
3844,SbRbO3,Sb,Rb,False,,,0.68,1.52,orthorhombic,-1.605,0.248,,18.771,1.89,-11.304,-0.84,,2.05,0.82,1.23,15.0,1.0,5,5,0.4934486170870151
3845,SbReO3,Sb,Re,False,,,0.76,0.53,cubic,-0.929,0.637,0.026,12.519,0.0,1.672,0.22999999999999998,,2.05,1.9,0.1499999999999999,15.0,7.0,5,6,0.7979640770931988
3846,SbRhO3,Sb,Rh,False,3.0,3.0,0.76,0.67,cubic,-0.668,0.634,0.0,12.247,0.0,0.326,0.08999999999999997,0.0,2.05,2.28,-0.22999999999999998,15.0,9.0,5,5,0.7400806725372155
3847,SbRuO3,Sb,Ru,False,3.0,3.0,0.76,0.68,cubic,-0.758,0.613,0.188,12.238,0.0,1.154,0.07999999999999996,0.0,2.05,2.2,-0.15000000000000036,15.0,8.0,5,5,0.7362658237097041
3848,Sb2O3,Sb,Sb,False,3.0,3.0,0.76,0.76,cubic,-0.897,0.682,,14.211,0.0,0.87,0.0,0.0,2.05,2.05,0.0,15.0,15.0,5,5,0.7071067811865475
3849,SbScO3,Sb,Sc,False,3.0,3.0,0.76,0.75,cubic,-2.084,0.61,0.0,13.031,0.834,0.35,0.010000000000000009,0.0,2.05,1.36,0.6899999999999997,15.0,3.0,5,4,0.7106247253715553
3850,SbSiO3,Sb,Si,False,,,0.68,0.4,cubic,-1.574,0.796,,10.209,0.0,2.83,0.28,,2.05,1.9,0.1499999999999999,15.0,14.0,5,3,0.826377804519218
3851,SbSmO3,Sb,Sm,False,,,0.68,0.96,cubic,-1.568,1.147,0.011,17.218,0.0,-4.42,-0.2799999999999999,,2.05,1.17,0.8799999999999999,15.0,,5,6,0.617922142117974
3852,SbSnO3,Sb,Sn,False,,,0.68,0.69,cubic,-1.142,0.556,,13.64,0.0,3.013,-0.009999999999999898,,2.05,1.96,0.08999999999999986,15.0,14.0,5,5,0.703480592565078
3853,SbSrO3,Sb,Sr,False,,,0.68,1.18,orthorhombic,-2.134,0.212,,16.467,0.0,-9.146,-0.4999999999999999,,2.05,0.95,1.0999999999999999,15.0,2.0,5,5,0.5622078506155337
3854,SbTaO3,Sb,Ta,False,,,0.68,0.68,cubic,-1.877,0.578,0.001,13.246,0.0,3.272,0.0,,2.05,1.5,0.5499999999999998,15.0,5.0,5,6,0.7071067811865475
3855,SbTbO3,Sb,Tb,False,,,0.68,0.84,cubic,-1.607,0.963,-0.001,16.192,0.0,-3.307,-0.15999999999999992,,2.05,1.2,0.8499999999999999,15.0,,5,6,0.6532319788104295
3856,SbTcO3,Sb,Tc,False,,,0.68,0.6,cubic,-0.995,0.56,0.359,12.48,0.0,1.975,0.08000000000000007,,2.05,1.9,0.1499999999999999,15.0,7.0,5,5,0.7375199760762915
3857,SbTeO3,Sb,Te,False,,,0.68,0.77,cubic,-0.633,0.749,,14.998,0.0,-0.441,-0.08999999999999997,,2.05,2.1,-0.050000000000000266,15.0,16.0,5,5,0.675757219459065
3858,SbThO3,Sb,Th,False,,,0.68,0.94,cubic,-2.137,0.932,0.0,18.97,0.0,0.537,-0.2599999999999999,,2.05,1.3,0.7499999999999998,15.0,,5,7,0.6235396161372282
3859,SbTiO3,Sb,Ti,False,3.0,3.0,0.76,0.67,tetragonal,-2.177,0.295,0.145,12.745,0.0,3.841,0.08999999999999997,0.0,2.05,1.54,0.5099999999999998,15.0,4.0,5,4,0.7400806725372155
3860,SbTlO3,Sb,Tl,False,,,0.68,1.2,orthorhombic,-1.18,0.365,,14.757,0.869,-4.176,-0.5199999999999999,,2.05,2.04,0.009999999999999787,15.0,13.0,5,6,0.557637055082074
3861,SbTmO3,Sb,Tm,False,,,0.68,0.96,cubic,-1.915,0.841,0.0,15.13,0.0,-2.008,-0.2799999999999999,,2.05,1.25,0.7999999999999998,15.0,,5,6,0.617922142117974
3862,SbUO3,Sb,U,False,,,0.68,0.85,cubic,-2.125,0.694,0.134,16.576,0.0,2.138,-0.16999999999999993,,2.05,1.38,0.6699999999999999,15.0,,5,7,0.6501360926549299
3863,SbVO3,Sb,V,False,3.0,3.0,0.76,0.64,orthorhombic,-1.993,0.112,0.4,11.801,0.606,3.131,0.12,0.0,2.05,1.63,0.41999999999999993,15.0,5.0,5,4,0.7517661568404347
3864,SbWO3,Sb,W,False,3.0,3.0,0.76,0.66,cubic,-1.317,0.64,-0.002,12.767,0.0,2.948,0.09999999999999998,0.0,2.05,2.36,-0.31000000000000005,15.0,6.0,5,6,0.7439352593733468
3865,SbYO3,Sb,Y,False,,,0.68,0.9,cubic,-1.759,0.961,0.0,15.899,0.0,-2.971,-0.21999999999999997,,2.05,1.22,0.8299999999999998,15.0,3.0,5,5,0.6350866460656954
3866,SbYbO3,Sb,Yb,False,,,0.68,0.95,orthorhombic,-2.312,0.091,,13.852,0.0,-6.014,-0.2699999999999999,,2.05,1.1,0.9499999999999997,15.0,,5,6,0.620718169910363
3867,SbZnO3,Sb,Zn,False,,,0.68,0.74,cubic,-0.858,0.797,,11.389,0.0,-1.53,-0.05999999999999994,,2.05,1.65,0.3999999999999999,15.0,12.0,5,4,0.6858935777509511
3868,SbZrO3,Sb,Zr,False,,,0.68,0.72,cubic,-2.144,0.562,0.0,14.421,0.0,3.283,-0.039999999999999925,,2.05,1.33,0.7199999999999998,15.0,4.0,5,5,0.6928217957080314
3869,ScAcO3,Sc,Ac,False,,,0.87,1.12,orthorhombic,-3.507,0.255,0.0,16.091,3.507,-6.533,-0.2500000000000001,,1.36,1.1,0.26,3.0,3.0,4,7,0.6328308587930025
3870,ScAgO3,Sc,Ag,False,,,0.87,0.95,orthorhombic,-1.822,0.194,0.0,11.508,0.0,-1.495,-0.07999999999999996,,1.36,1.93,-0.5699999999999998,3.0,11.0,4,5,0.6815101556232335
3871,ScAlO3,Sc,Al,True,3.0,3.0,0.87,0.54,orthorhombic,-3.508,0.028,0.0,9.322,5.018,5.068,0.32999999999999996,0.0,1.36,1.61,-0.25,3.0,13.0,4,3,0.8367430244040811
3872,ScAsO3,Sc,As,False,3.0,3.0,0.87,0.58,cubic,-1.591,1.035,0.12,11.845,0.0,1.189,0.29000000000000004,0.0,1.36,2.18,-0.8200000000000001,3.0,15.0,4,4,0.8185529586561664
3873,ScAuO3,Sc,Au,False,,,0.87,0.93,cubic,-0.857,1.187,0.006,13.274,0.0,-1.476,-0.06000000000000005,,1.36,2.54,-1.18,3.0,11.0,4,6,0.6877339926608886
3874,ScBO3,Sc,B,False,3.0,3.0,0.87,0.27,cubic,-2.326,0.947,0.0,7.496,2.021,4.771,0.6,0.0,1.36,2.04,-0.6799999999999999,3.0,13.0,4,2,0.9844035581224485
3875,ScBaO3,Sc,Ba,False,,,0.87,1.35,orthorhombic,-2.818,0.292,0.002,17.299,0.0,-9.719,-0.4800000000000001,,1.36,0.89,0.4700000000000001,3.0,2.0,4,6,0.5770641547614351
3876,ScBeO3,Sc,Be,False,,,0.87,0.45,cubic,-2.449,0.641,-0.013,8.114,0.0,-2.106,0.42,,1.36,1.57,-0.20999999999999996,3.0,2.0,4,2,0.8807821309516644
3877,ScBiO3,Sc,Bi,False,1.0,5.0,0.87,0.76,cubic,-1.237,1.404,0.159,16.035,0.0,0.324,0.10999999999999999,-4.0,1.36,2.02,-0.6599999999999999,3.0,15.0,4,6,0.7456125960036366
3878,ScCaO3,Sc,Ca,False,,,0.87,1.0,rhombohedral,-2.734,0.466,0.2,13.832,0.0,,-0.13,,1.36,1.0,0.3600000000000001,3.0,2.0,4,4,0.666432497312985
3879,ScCdO3,Sc,Cd,False,,,0.87,0.95,cubic,-1.13,1.277,0.0,13.412,0.0,-2.931,-0.07999999999999996,,1.36,1.69,-0.32999999999999985,3.0,12.0,4,5,0.6815101556232335
3880,ScCeO3,Sc,Ce,False,,,0.87,0.94,orthorhombic,-3.448,0.254,0.0,14.934,3.552,-5.624,-0.06999999999999995,,1.36,1.12,0.24,3.0,,4,6,0.6846079290578845
3881,ScCoO3,Sc,Co,False,3.0,3.0,0.87,0.61,cubic,-1.94,0.591,0.0,9.546,0.849,1.089,0.26,0.0,1.36,1.88,-0.5199999999999998,3.0,9.0,4,4,0.8054210930092759
3882,ScCrO3,Sc,Cr,False,1.0,5.0,0.87,0.49,cubic,-2.486,0.658,0.6,10.702,0.436,2.781,0.38,-4.0,1.36,1.66,-0.2999999999999998,3.0,6.0,4,4,0.8606499679584835
3883,ScCsO3,Sc,Cs,False,,,0.87,1.67,tetragonal,-1.63,0.837,-0.017,16.029,0.0,,-0.7999999999999999,,1.36,0.79,0.5700000000000001,3.0,1.0,4,6,0.5140400832516541
3884,ScCuO3,Sc,Cu,False,3.0,3.0,0.87,0.54,cubic,-1.671,0.566,-0.001,9.858,0.0,-0.392,0.32999999999999996,0.0,1.36,1.9,-0.5399999999999998,3.0,11.0,4,4,0.8367430244040811
3885,ScDyO3,Sc,Dy,False,,,0.87,0.99,cubic,-2.451,1.378,0.0,15.377,0.464,-2.252,-0.12,,1.36,1.22,0.14000000000000012,3.0,,4,6,0.6693944195232648
3886,ScErO3,Sc,Er,False,,,0.87,0.89,cubic,-2.549,1.303,0.0,14.845,0.69,-1.591,-0.020000000000000018,,1.36,1.24,0.1200000000000001,3.0,,4,6,0.7005290436871376
3887,ScEuO3,Sc,Eu,False,,,0.87,1.06,orthorhombic,-3.099,0.169,0.2,14.227,0.641,-5.376,-0.19000000000000006,,1.36,1.2,0.16000000000000014,3.0,,4,6,0.6491971741066146
3888,ScFeO3,Sc,Fe,False,,,0.87,0.67,cubic,-2.035,0.694,0.941,10.773,0.0,1.505,0.19999999999999996,,1.36,1.83,-0.47,3.0,8.0,4,4,0.780382095299143
3889,ScGaO3,Sc,Ga,False,,,0.87,0.62,cubic,-2.283,0.672,0.0,10.576,1.582,3.32,0.25,,1.36,1.81,-0.44999999999999996,3.0,13.0,4,4,0.8011369382592267
3890,ScGdO3,Sc,Gd,False,,,0.87,0.94,cubic,-2.339,1.461,0.0,15.967,0.448,-2.876,-0.06999999999999995,,1.36,1.2,0.16000000000000014,3.0,,4,6,0.6846079290578845
3891,ScGeO3,Sc,Ge,False,,,0.87,0.63,cubic,-1.995,0.758,0.089,10.646,0.0,2.523,0.24,,1.36,2.01,-0.6499999999999997,3.0,14.0,4,4,0.7968981184800772
3892,ScHfO3,Sc,Hf,False,,,0.87,0.71,cubic,-2.968,0.663,0.198,13.277,0.0,4.672,0.16000000000000003,,1.36,1.3,0.06000000000000005,3.0,4.0,4,6,0.7645367735671807
3893,ScHgO3,Sc,Hg,False,,,0.87,1.11,cubic,-0.725,1.361,0.017,14.268,0.0,-3.25,-0.2400000000000001,,1.36,2.0,-0.6399999999999999,3.0,12.0,4,6,0.635501031192973
3894,ScHoO3,Sc,Ho,False,,,0.87,0.9,cubic,-2.501,1.343,0.0,15.091,0.687,-1.919,-0.030000000000000027,,1.36,1.23,0.13000000000000012,3.0,,4,6,0.6972858536700676
3895,ScInO3,Sc,In,False,,,0.87,0.8,orthorhombic,-2.677,0.149,0.0,11.99,3.175,0.677,0.06999999999999995,,1.36,1.78,-0.41999999999999993,3.0,13.0,4,5,0.7311346815181292
3896,ScIrO3,Sc,Ir,False,1.0,5.0,0.87,0.57,cubic,-1.303,1.08,0.0,11.895,0.0,-1.398,0.30000000000000004,-4.0,1.36,2.2,-0.8400000000000001,3.0,9.0,4,6,0.8230259256433584
3897,ScKO3,Sc,K,False,,,0.87,1.38,orthorhombic,-2.157,0.336,0.0,15.147,1.677,,-0.5099999999999999,,1.36,0.82,0.5400000000000001,3.0,1.0,4,4,0.5705066075482372
3898,ScLaO3,Sc,La,False,,,0.87,1.03,orthorhombic,-3.557,0.232,0.0,14.829,4.122,-5.546,-0.16000000000000003,,1.36,1.1,0.26,3.0,3.0,4,6,0.657701940579627
3899,ScLiO3,Sc,Li,False,,,0.87,0.76,cubic,-1.735,0.868,0.401,8.776,0.0,-2.605,0.10999999999999999,,1.36,0.98,0.3800000000000001,3.0,1.0,4,2,0.7456125960036366
3900,ScLuO3,Sc,Lu,False,,,0.87,0.86,cubic,-2.692,1.193,0.0,14.111,0.696,-0.613,0.010000000000000009,,1.36,1.27,0.09000000000000008,3.0,,4,6,0.7104421905317669
3901,ScMgO3,Sc,Mg,False,,,0.87,0.72,cubic,-2.182,0.909,0.002,10.538,0.0,-2.95,0.15000000000000002,,1.36,1.31,0.050000000000000044,3.0,2.0,4,3,0.7606754767309829
3902,ScMnO3,Sc,Mn,False,,,0.87,0.62,cubic,-2.257,0.655,0.766,10.681,0.0,1.813,0.25,,1.36,1.55,-0.18999999999999995,3.0,7.0,4,4,0.8011369382592267
3903,ScMoO3,Sc,Mo,False,1.0,5.0,0.87,0.61,cubic,-2.047,0.826,0.17,11.995,0.0,1.521,0.26,-4.0,1.36,2.16,-0.8,3.0,6.0,4,5,0.8054210930092759
3904,ScNaO3,Sc,Na,False,,,0.87,1.02,orthorhombic,-2.072,0.417,0.4,12.796,0.0,-4.175,-0.15000000000000002,,1.36,0.93,0.43000000000000005,3.0,1.0,4,3,0.6605865982137482
3905,ScNbO3,Sc,Nb,False,1.0,5.0,0.87,0.64,cubic,-2.405,0.753,0.161,12.75,0.0,3.214,0.22999999999999998,-4.0,1.36,1.6,-0.24,3.0,5.0,4,5,0.792703917856498
3906,ScNdO3,Sc,Nd,False,,,0.87,0.98,orthorhombic,-3.506,0.23,0.0,14.353,3.62,-4.7,-0.10999999999999999,,1.36,1.14,0.2200000000000002,3.0,,4,6,0.6723827874675652
3907,ScNiO3,Sc,Ni,False,3.0,3.0,0.87,0.6,cubic,-1.827,0.573,0.2,9.674,0.0,0.13,0.27,0.0,1.36,1.91,-0.5499999999999998,3.0,10.0,4,4,0.8097513139394334
3908,ScNpO3,Sc,Np,False,,,0.87,0.86,orthorhombic,-3.479,0.234,0.8,14.522,1.833,2.058,0.010000000000000009,,1.36,1.36,0.0,3.0,,4,7,0.7104421905317669
3909,ScOsO3,Sc,Os,False,,,0.87,0.57,cubic,-1.404,1.022,0.128,11.792,0.0,-0.311,0.30000000000000004,,1.36,2.2,-0.8400000000000001,3.0,8.0,4,6,0.8230259256433584
3910,ScPaO3,Sc,Pa,False,,,0.87,0.91,cubic,-2.219,1.079,0.37,16.724,0.0,3.28,-0.040000000000000036,,1.36,1.5,-0.1399999999999999,3.0,,4,7,0.6940725548052287
3911,ScPbO3,Sc,Pb,False,,,0.87,0.99,orthorhombic,-2.256,0.265,0.001,13.876,0.0,0.46,-0.12,,1.36,2.33,-0.97,3.0,14.0,4,6,0.6693944195232648
3912,ScPdO3,Sc,Pd,False,,,0.87,0.75,cubic,-1.291,0.872,0.0,11.96,0.0,-1.005,0.12,,1.36,2.2,-0.8400000000000001,3.0,10.0,4,5,0.74932211140664
3913,ScPmO3,Sc,Pm,False,,,0.87,0.97,cubic,-2.139,1.616,-0.001,17.037,0.0,-4.218,-0.09999999999999998,,1.36,1.13,0.2300000000000002,3.0,,4,6,0.6753979569180923
3914,ScPrO3,Sc,Pr,False,,,0.87,0.92,orthorhombic,-3.479,0.242,0.0,14.625,3.617,-5.149,-0.050000000000000044,,1.36,1.13,0.2300000000000002,3.0,,4,6,0.690888735746489
3915,ScPtO3,Sc,Pt,False,,,0.87,0.67,cubic,-1.156,1.096,0.002,12.456,0.0,-1.253,0.19999999999999996,,1.36,2.28,-0.9199999999999997,3.0,10.0,4,6,0.780382095299143
3916,ScPuO3,Sc,Pu,False,,,0.87,0.83,cubic,-2.434,1.31,0.998,16.282,0.0,-1.12,0.040000000000000036,,1.36,1.28,0.08000000000000007,3.0,,4,7,0.7206399253240892
3917,ScRbO3,Sc,Rb,False,,,0.87,1.52,orthorhombic,-2.175,0.297,0.0,16.645,2.45,-12.193,-0.65,,1.36,0.82,0.5400000000000001,3.0,1.0,4,5,0.5417760589666712
3918,ScReO3,Sc,Re,False,1.0,5.0,0.87,0.58,cubic,-1.683,0.989,0.205,11.894,0.0,0.038,0.29000000000000004,-4.0,1.36,1.9,-0.5399999999999998,3.0,7.0,4,6,0.8185529586561664
3919,ScRhO3,Sc,Rh,False,,,0.87,0.61,cubic,-1.465,0.905,0.0,11.596,0.0,-0.954,0.26,,1.36,2.28,-0.9199999999999997,3.0,9.0,4,5,0.8054210930092759
3920,ScRuO3,Sc,Ru,False,1.0,5.0,0.87,0.57,cubic,-1.563,0.911,0.161,11.575,0.0,-0.061,0.30000000000000004,-4.0,1.36,2.2,-0.8400000000000001,3.0,8.0,4,5,0.8230259256433584
3921,ScSbO3,Sc,Sb,False,1.0,5.0,0.87,0.6,cubic,-1.515,1.178,0.2,13.968,0.0,1.271,0.27,-4.0,1.36,2.05,-0.6899999999999997,3.0,15.0,4,5,0.8097513139394334
3922,Sc2O3,Sc,Sc,False,,,0.87,0.75,cubic,-2.87,0.938,0.0,12.365,1.319,1.199,0.12,,1.36,1.36,0.0,3.0,3.0,4,4,0.74932211140664
3923,ScSiO3,Sc,Si,False,2.0,4.0,0.87,0.4,cubic,-2.601,0.708,0.071,8.923,0.0,4.692,0.47,-2.0,1.36,1.9,-0.5399999999999998,3.0,14.0,4,3,0.9073117132092445
3924,ScSmO3,Sc,Sm,False,,,0.87,0.96,orthorhombic,-3.556,0.204,0.0,13.929,4.072,-3.864,-0.08999999999999997,,1.36,1.17,0.19000000000000017,3.0,,4,6,0.6784402900573632
3925,ScSnO3,Sc,Sn,False,,,0.87,0.69,cubic,-1.817,0.98,0.177,13.074,0.0,2.168,0.18000000000000005,,1.36,1.96,-0.5999999999999999,3.0,14.0,4,5,0.7723781763729979
3926,ScSrO3,Sc,Sr,False,,,0.87,1.18,orthorhombic,-2.92,0.22,0.2,15.246,0.827,-6.833,-0.30999999999999994,,1.36,0.95,0.41000000000000014,3.0,2.0,4,5,0.6172694442325188
3927,ScTaO3,Sc,Ta,False,1.0,5.0,0.87,0.64,cubic,-2.534,0.728,0.197,12.534,0.0,3.492,0.22999999999999998,-4.0,1.36,1.5,-0.1399999999999999,3.0,5.0,4,6,0.792703917856498
3928,ScTbO3,Sc,Tb,False,,,0.87,0.84,cubic,-2.266,1.418,0.0,15.67,0.463,-2.611,0.030000000000000027,,1.36,1.2,0.16000000000000014,3.0,,4,6,0.7172083066320695
3929,ScTcO3,Sc,Tc,False,,,0.87,0.6,cubic,-1.791,0.878,0.345,11.731,0.0,0.589,0.27,,1.36,1.9,-0.5399999999999998,3.0,7.0,4,5,0.8097513139394334
3930,ScTeO3,Sc,Te,False,,,0.87,0.77,cubic,-1.235,1.263,0.19,14.677,0.0,1.338,0.09999999999999998,,1.36,2.1,-0.74,3.0,16.0,4,5,0.7419396275504168
3931,ScThO3,Sc,Th,False,,,0.87,0.94,cubic,-2.609,1.202,0.196,18.72,0.0,2.966,-0.06999999999999995,,1.36,1.3,0.06000000000000005,3.0,,4,7,0.6846079290578845
3932,ScTiO3,Sc,Ti,False,,,0.87,0.71,cubic,-2.894,0.57,0.01,11.233,0.0,3.687,0.16000000000000003,,1.36,1.54,-0.17999999999999994,3.0,4.0,4,4,0.7645367735671807
3933,ScTlO3,Sc,Tl,False,,,0.87,1.2,orthorhombic,-2.175,0.197,0.0,13.138,1.462,-3.495,-0.32999999999999996,,1.36,2.04,-0.6799999999999999,3.0,13.0,4,6,0.6122509934664008
3934,ScTmO3,Sc,Tm,False,,,0.87,0.96,cubic,-2.61,1.26,0.0,14.569,0.69,-1.199,-0.08999999999999997,,1.36,1.25,0.1100000000000001,3.0,,4,6,0.6784402900573632
3935,ScUO3,Sc,U,False,1.0,5.0,0.87,0.76,cubic,-2.48,1.142,0.579,16.403,0.0,3.072,0.10999999999999999,-4.0,1.36,1.38,-0.019999999999999796,3.0,,4,7,0.7456125960036366
3936,ScVO3,Sc,V,False,1.0,5.0,0.87,0.54,cubic,-2.506,0.713,0.401,10.816,0.0,2.974,0.32999999999999996,-4.0,1.36,1.63,-0.2699999999999998,3.0,5.0,4,4,0.8367430244040811
3937,ScWO3,Sc,W,False,1.0,5.0,0.87,0.62,cubic,-2.028,0.855,0.19,12.084,0.0,1.42,0.25,-4.0,1.36,2.36,-0.9999999999999998,3.0,6.0,4,6,0.8011369382592267
3938,ScYO3,Sc,Y,False,,,0.87,0.9,cubic,-2.427,1.381,0.0,15.373,0.665,-2.179,-0.030000000000000027,,1.36,1.22,0.14000000000000012,3.0,3.0,4,5,0.6972858536700676
3939,ScYbO3,Sc,Yb,False,,,0.87,0.95,orthorhombic,-3.13,0.177,0.2,13.152,1.054,-3.326,-0.07999999999999996,,1.36,1.1,0.26,3.0,,4,6,0.6815101556232335
3940,ScZnO3,Sc,Zn,False,,,0.87,0.74,cubic,-1.74,0.823,0.0,10.587,0.0,-1.353,0.13,,1.36,1.65,-0.2899999999999998,3.0,12.0,4,4,0.753068721963673
3941,ScZrO3,Sc,Zr,False,,,0.87,0.72,cubic,-2.773,0.775,0.191,13.843,0.0,4.047,0.15000000000000002,,1.36,1.33,0.030000000000000027,3.0,4.0,4,5,0.7606754767309829
3942,SiAcO3,Si,Ac,False,,,0.4,1.12,cubic,-1.067,2.106,0.018,19.279,0.0,-5.849,-0.7200000000000001,,1.9,1.1,0.7999999999999998,14.0,3.0,3,7,0.49319212469313817
3943,SiAgO3,Si,Ag,False,,,0.4,0.95,cubic,0.21,2.16,,12.553,0.0,-7.077,-0.5499999999999999,,1.9,1.93,-0.030000000000000027,14.0,11.0,3,5,0.5311299804387642
3944,SiAlO3,Si,Al,False,,,0.4,0.54,cubic,-1.619,1.405,,9.633,0.0,-0.246,-0.14,,1.9,1.61,0.2899999999999998,14.0,13.0,3,3,0.6521095870942605
3945,SiAsO3,Si,As,False,,,0.4,0.52,cubic,-0.716,1.61,,11.371,0.0,1.419,-0.12,,1.9,2.18,-0.28000000000000025,14.0,15.0,3,4,0.6594366611065555
3946,SiAuO3,Si,Au,False,,,0.4,0.93,cubic,0.178,2.116,,13.019,0.0,-1.164,-0.53,,1.9,2.54,-0.6400000000000001,14.0,11.0,3,6,0.5359804825432278
3947,SiBO3,Si,B,False,3.0,3.0,0.4,0.27,cubic,-0.825,1.906,,7.213,0.0,0.506,0.13,0.0,1.9,2.04,-0.14000000000000012,14.0,13.0,3,2,0.7671877495226594
3948,SiBaO3,Si,Ba,False,,,0.4,1.35,cubic,-0.088,3.116,,19.171,0.0,-7.572,-0.9500000000000001,,1.9,0.89,1.0099999999999998,14.0,2.0,3,6,0.44973074972017957
3949,SiBeO3,Si,Be,False,,,0.4,0.45,cubic,-0.972,2.065,,7.735,0.0,-6.156,-0.04999999999999999,,1.9,1.57,0.32999999999999985,14.0,2.0,3,2,0.6864311443097479
3950,SiBiO3,Si,Bi,False,,,0.4,0.9,cubic,-0.475,1.897,,15.271,0.0,0.404,-0.5,,1.9,2.02,-0.1200000000000001,14.0,15.0,3,6,0.5434246559118837
3951,SiCaO3,Si,Ca,False,,,0.4,1.0,orthorhombic,-3.108,0.184,,12.268,4.126,-9.925,-0.6,,1.9,1.0,0.8999999999999999,14.0,2.0,3,4,0.5193793171547207
3952,SiCdO3,Si,Cd,False,,,0.4,0.95,cubic,0.064,2.443,,13.485,0.0,-7.671,-0.5499999999999999,,1.9,1.69,0.20999999999999996,14.0,12.0,3,5,0.5311299804387642
3953,SiCeO3,Si,Ce,False,,,0.4,0.94,cubic,-1.026,2.118,-0.007,18.125,0.0,-6.727,-0.5399999999999999,,1.9,1.12,0.7799999999999998,14.0,,3,6,0.5335442076225767
